,X.1,scientificName,id,institutionCode,collectionCode,basisOfRecord,occurrenceID,X,kingdom,phylum,scientificNameAuthorship,genus,specificEpithet,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,verbatimEventDate,substrate,country,stateProvince,county,locality,localitySecurity,decimalLatitude,decimalLongitude,verbatimCoordinates,modified,collId,recordId,references,File.Name,Notes,Quality,Chemistry,Chemistry.Author,Source,Family,Order,Class,Morphology,Photobiont,name,spectra_ID
802661.1988_0000,160,Graphis scripta,NA,,,,,802661,,,,,,"Wetmore, C.",62670,,1988,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,802661.1988,,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,802661.1988,802661.1988_0000
802661.1988_0001,160,Graphis scripta,NA,,,,,802661,,,,,,"Wetmore, C.",62670,,1988,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,802661.1988,,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,802661.1988,802661.1988_0001
802661.1988_0002,160,Graphis scripta,NA,,,,,802661,,,,,,"Wetmore, C.",62670,,1988,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,802661.1988,,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,802661.1988,802661.1988_0002
802661.1988_0003,160,Graphis scripta,NA,,,,,802661,,,,,,"Wetmore, C.",62670,,1988,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,802661.1988,,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,802661.1988,802661.1988_0003
691746.1955_0000,161,Graphis scripta,NA,,,,,691746,,,,,,"Tucker, S.",s.n.,,1955,NA,NA,NA,,on dead balsam,,,,,NA,NA,NA,,,NA,,,691863.1963,,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,691746.1955,691746.1955_0000
691746.1955_0001,161,Graphis scripta,NA,,,,,691746,,,,,,"Tucker, S.",s.n.,,1955,NA,NA,NA,,on dead balsam,,,,,NA,NA,NA,,,NA,,,691863.1963,,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,691746.1955,691746.1955_0001
691746.1955_0002,161,Graphis scripta,NA,,,,,691746,,,,,,"Tucker, S.",s.n.,,1955,NA,NA,NA,,on dead balsam,,,,,NA,NA,NA,,,NA,,,691863.1963,,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,691746.1955,691746.1955_0002
691746.1955_0003,161,Graphis scripta,NA,,,,,691746,,,,,,"Tucker, S.",s.n.,,1955,NA,NA,NA,,on dead balsam,,,,,NA,NA,NA,,,NA,,,691863.1963,,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,691746.1955,691746.1955_0003
941334.1996_0000,162,Graphis scripta,NA,,,,,941334,,,,,,"Schuster, J.",3341,,1996,NA,NA,NA,,on oak,,,,,NA,NA,NA,,,NA,,,941334.1996,,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,941334.1996,941334.1996_0000
941334.1996_0001,162,Graphis scripta,NA,,,,,941334,,,,,,"Schuster, J.",3341,,1996,NA,NA,NA,,on oak,,,,,NA,NA,NA,,,NA,,,941334.1996,,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,941334.1996,941334.1996_0001
941334.1996_0002,162,Graphis scripta,NA,,,,,941334,,,,,,"Schuster, J.",3341,,1996,NA,NA,NA,,on oak,,,,,NA,NA,NA,,,NA,,,941334.1996,,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,941334.1996,941334.1996_0002
941334.1996_0003,162,Graphis scripta,NA,,,,,941334,,,,,,"Schuster, J.",3341,,1996,NA,NA,NA,,on oak,,,,,NA,NA,NA,,,NA,,,941334.1996,,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,941334.1996,941334.1996_0003
907408.2008_0000,163,Graphis scripta,NA,,,,,907408,,,,,,"Wetmore, C.",96985,,2008,NA,NA,NA,,on basswood,,,,,NA,NA,NA,,,NA,,,907408.2008,,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,907408.2008,907408.2008_0000
907408.2008_0001,163,Graphis scripta,NA,,,,,907408,,,,,,"Wetmore, C.",96985,,2008,NA,NA,NA,,on basswood,,,,,NA,NA,NA,,,NA,,,907408.2008,,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,907408.2008,907408.2008_0001
907408.2008_0002,163,Graphis scripta,NA,,,,,907408,,,,,,"Wetmore, C.",96985,,2008,NA,NA,NA,,on basswood,,,,,NA,NA,NA,,,NA,,,907408.2008,,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,907408.2008,907408.2008_0002
907408.2008_0003,163,Graphis scripta,NA,,,,,907408,,,,,,"Wetmore, C.",96985,,2008,NA,NA,NA,,on basswood,,,,,NA,NA,NA,,,NA,,,907408.2008,,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,907408.2008,907408.2008_0003
688129.1976_0000,164,Graphis scripta,NA,,,,,688129,,,,,,"Wetmore, C.",25893,,1976,NA,NA,NA,,on sugar maple,,,,,NA,NA,NA,,,NA,,,688129.1976,,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,688129.1976,688129.1976_0000
688129.1976_0001,164,Graphis scripta,NA,,,,,688129,,,,,,"Wetmore, C.",25893,,1976,NA,NA,NA,,on sugar maple,,,,,NA,NA,NA,,,NA,,,688129.1976,,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,688129.1976,688129.1976_0001
688129.1976_0002,164,Graphis scripta,NA,,,,,688129,,,,,,"Wetmore, C.",25893,,1976,NA,NA,NA,,on sugar maple,,,,,NA,NA,NA,,,NA,,,688129.1976,,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,688129.1976,688129.1976_0002
688129.1976_0003,164,Graphis scripta,NA,,,,,688129,,,,,,"Wetmore, C.",25893,,1976,NA,NA,NA,,on sugar maple,,,,,NA,NA,NA,,,NA,,,688129.1976,,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,688129.1976,688129.1976_0003
15992.1902_0000,165,Graphis scripta,NA,,,,,15992,,,,,,"Fink, B.",s.n.,,1902,NA,NA,NA,,"on trees, hibbard ph. 5400",,,,,NA,NA,NA,,,NA,,,15992.1902,possibly bad because all on curved bark,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,15992.1902,15992.1902_0000
15992.1902_0001,165,Graphis scripta,NA,,,,,15992,,,,,,"Fink, B.",s.n.,,1902,NA,NA,NA,,"on trees, hibbard ph. 5400",,,,,NA,NA,NA,,,NA,,,15992.1902,possibly bad because all on curved bark,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,15992.1902,15992.1902_0001
15992.1902_0002,165,Graphis scripta,NA,,,,,15992,,,,,,"Fink, B.",s.n.,,1902,NA,NA,NA,,"on trees, hibbard ph. 5400",,,,,NA,NA,NA,,,NA,,,15992.1902,possibly bad because all on curved bark,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,15992.1902,15992.1902_0002
15992.1902_0003,165,Graphis scripta,NA,,,,,15992,,,,,,"Fink, B.",s.n.,,1902,NA,NA,NA,,"on trees, hibbard ph. 5400",,,,,NA,NA,NA,,,NA,,,15992.1902,possibly bad because all on curved bark,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,15992.1902,15992.1902_0003
907397.2008_0000,166,Graphis scripta,NA,,,,,907397,,,,,,"Wetmore, C.",96996,,2008,NA,NA,NA,,on oak,,,,,NA,NA,NA,,,NA,,,907397.2008,,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,907397.2008,907397.2008_0000
907397.2008_0001,166,Graphis scripta,NA,,,,,907397,,,,,,"Wetmore, C.",96996,,2008,NA,NA,NA,,on oak,,,,,NA,NA,NA,,,NA,,,907397.2008,,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,907397.2008,907397.2008_0001
907397.2008_0002,166,Graphis scripta,NA,,,,,907397,,,,,,"Wetmore, C.",96996,,2008,NA,NA,NA,,on oak,,,,,NA,NA,NA,,,NA,,,907397.2008,,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,907397.2008,907397.2008_0002
907397.2008_0003,166,Graphis scripta,NA,,,,,907397,,,,,,"Wetmore, C.",96996,,2008,NA,NA,NA,,on oak,,,,,NA,NA,NA,,,NA,,,907397.2008,,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,907397.2008,907397.2008_0003
868841.1999_0000,167,Graphis scripta,NA,,,,,868841,,,,,,"Wetmore, C.",82491,,1999,NA,NA,NA,,on ash,,,,,NA,NA,NA,,,NA,,,868841.1999,,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,868841.1999,868841.1999_0000
868841.1999_0001,167,Graphis scripta,NA,,,,,868841,,,,,,"Wetmore, C.",82491,,1999,NA,NA,NA,,on ash,,,,,NA,NA,NA,,,NA,,,868841.1999,,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,868841.1999,868841.1999_0001
868841.1999_0002,167,Graphis scripta,NA,,,,,868841,,,,,,"Wetmore, C.",82491,,1999,NA,NA,NA,,on ash,,,,,NA,NA,NA,,,NA,,,868841.1999,,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,868841.1999,868841.1999_0002
868841.1999_0003,167,Graphis scripta,NA,,,,,868841,,,,,,"Wetmore, C.",82491,,1999,NA,NA,NA,,on ash,,,,,NA,NA,NA,,,NA,,,868841.1999,,,,,,Graphidaceae,Ostropales,Lecanoromycetes,crustose,trentepohlia,868841.1999,868841.1999_0003
718575.1965_0000,168,Ionaspis lacustris,NA,,,,,718575,,,,,,"Brodo, I.",7133,,1965,NA,NA,NA,,on rocks,,,,,NA,NA,NA,,,NA,,,718575.1965,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,718575.1965,718575.1965_0000
718575.1965_0001,168,Ionaspis lacustris,NA,,,,,718575,,,,,,"Brodo, I.",7133,,1965,NA,NA,NA,,on rocks,,,,,NA,NA,NA,,,NA,,,718575.1965,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,718575.1965,718575.1965_0001
718575.1965_0002,168,Ionaspis lacustris,NA,,,,,718575,,,,,,"Brodo, I.",7133,,1965,NA,NA,NA,,on rocks,,,,,NA,NA,NA,,,NA,,,718575.1965,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,718575.1965,718575.1965_0002
718575.1965_0003,168,Ionaspis lacustris,NA,,,,,718575,,,,,,"Brodo, I.",7133,,1965,NA,NA,NA,,on rocks,,,,,NA,NA,NA,,,NA,,,718575.1965,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,718575.1965,718575.1965_0003
941341.1983_0000,169,Ionaspis lacustris,NA,,,,,941341,,,,,,"Schuster, J.",727,,1983,NA,NA,NA,,on rock,,,,,NA,NA,NA,,,NA,,,941341.1983,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,941341.1983,941341.1983_0000
941341.1983_0001,169,Ionaspis lacustris,NA,,,,,941341,,,,,,"Schuster, J.",727,,1983,NA,NA,NA,,on rock,,,,,NA,NA,NA,,,NA,,,941341.1983,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,941341.1983,941341.1983_0001
941341.1983_0002,169,Ionaspis lacustris,NA,,,,,941341,,,,,,"Schuster, J.",727,,1983,NA,NA,NA,,on rock,,,,,NA,NA,NA,,,NA,,,941341.1983,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,941341.1983,941341.1983_0002
941341.1983_0003,169,Ionaspis lacustris,NA,,,,,941341,,,,,,"Schuster, J.",727,,1983,NA,NA,NA,,on rock,,,,,NA,NA,NA,,,NA,,,941341.1983,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,941341.1983,941341.1983_0003
883271.2004_0000,170,Ionaspis lacustris,NA,,,,,883271,,,,,,"Wetmore, C.",91348,,2004,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,883271.2004,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,883271.2004,883271.2004_0000
883271.2004_0001,170,Ionaspis lacustris,NA,,,,,883271,,,,,,"Wetmore, C.",91348,,2004,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,883271.2004,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,883271.2004,883271.2004_0001
883271.2004_0002,170,Ionaspis lacustris,NA,,,,,883271,,,,,,"Wetmore, C.",91348,,2004,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,883271.2004,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,883271.2004,883271.2004_0002
883271.2004_0003,170,Ionaspis lacustris,NA,,,,,883271,,,,,,"Wetmore, C.",91348,,2004,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,883271.2004,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,883271.2004,883271.2004_0003
722969.1979_0000,171,Ionaspis lacustris,NA,,,,,722969,,,,,,"Wetmore, C.",38348,,1979,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,722969.1979,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,722969.1979,722969.1979_0000
722969.1979_0001,171,Ionaspis lacustris,NA,,,,,722969,,,,,,"Wetmore, C.",38348,,1979,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,722969.1979,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,722969.1979,722969.1979_0001
722969.1979_0002,171,Ionaspis lacustris,NA,,,,,722969,,,,,,"Wetmore, C.",38348,,1979,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,722969.1979,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,722969.1979,722969.1979_0002
722969.1979_0003,171,Ionaspis lacustris,NA,,,,,722969,,,,,,"Wetmore, C.",38348,,1979,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,722969.1979,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,722969.1979,722969.1979_0003
722968.1979_0000,174,Ionaspis lacustris,NA,,,,,722968,,,,,,"Wetmore, C.",38351,,1979,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,722968.1979,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,722968.1979,722968.1979_0000
722968.1979_0001,174,Ionaspis lacustris,NA,,,,,722968,,,,,,"Wetmore, C.",38351,,1979,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,722968.1979,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,722968.1979,722968.1979_0001
722968.1979_0002,174,Ionaspis lacustris,NA,,,,,722968,,,,,,"Wetmore, C.",38351,,1979,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,722968.1979,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,722968.1979,722968.1979_0002
722968.1979_0003,174,Ionaspis lacustris,NA,,,,,722968,,,,,,"Wetmore, C.",38351,,1979,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,722968.1979,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,722968.1979,722968.1979_0003
821394.1992_0000,175,Ionaspis lacustris,NA,,,,,821394,,,,,,"Wetmore, C.",70995,,1992,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,821394.1992,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,821394.1992,821394.1992_0000
821394.1992_0001,175,Ionaspis lacustris,NA,,,,,821394,,,,,,"Wetmore, C.",70995,,1992,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,821394.1992,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,821394.1992,821394.1992_0001
821394.1992_0002,175,Ionaspis lacustris,NA,,,,,821394,,,,,,"Wetmore, C.",70995,,1992,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,821394.1992,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,821394.1992,821394.1992_0002
821394.1992_0003,175,Ionaspis lacustris,NA,,,,,821394,,,,,,"Wetmore, C.",70995,,1992,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,821394.1992,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,821394.1992,821394.1992_0003
21568.1901_0000,176,Ionaspis lacustris,NA,,,,,21568,,,,,,"Fink, B.",1528,,1901,NA,NA,NA,,on rocks by water,,,,,NA,NA,NA,,,NA,,,21568.1901,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,21568.1901,21568.1901_0000
21568.1901_0001,176,Ionaspis lacustris,NA,,,,,21568,,,,,,"Fink, B.",1528,,1901,NA,NA,NA,,on rocks by water,,,,,NA,NA,NA,,,NA,,,21568.1901,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,21568.1901,21568.1901_0001
21568.1901_0002,176,Ionaspis lacustris,NA,,,,,21568,,,,,,"Fink, B.",1528,,1901,NA,NA,NA,,on rocks by water,,,,,NA,NA,NA,,,NA,,,21568.1901,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,21568.1901,21568.1901_0002
21568.1901_0003,176,Ionaspis lacustris,NA,,,,,21568,,,,,,"Fink, B.",1528,,1901,NA,NA,NA,,on rocks by water,,,,,NA,NA,NA,,,NA,,,21568.1901,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,21568.1901,21568.1901_0003
868952.1999_0000,177,Ionaspis lacustris,NA,,,,,868952,,,,,,"Wetmore, C.",83792,,1999,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,868952.1999,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,868952.1999,868952.1999_0000
868952.1999_0001,177,Ionaspis lacustris,NA,,,,,868952,,,,,,"Wetmore, C.",83792,,1999,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,868952.1999,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,868952.1999,868952.1999_0001
868952.1999_0002,177,Ionaspis lacustris,NA,,,,,868952,,,,,,"Wetmore, C.",83792,,1999,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,868952.1999,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,868952.1999,868952.1999_0002
868952.1999_0003,177,Ionaspis lacustris,NA,,,,,868952,,,,,,"Wetmore, C.",83792,,1999,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,868952.1999,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,868952.1999,868952.1999_0003
941345.1996_0000,178,Ionaspis lacustris,NA,,,,,941345,,,,,,"Schuster, J.",3372,,1996,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,941345.1996,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,941345.1996,941345.1996_0000
941345.1996_0001,178,Ionaspis lacustris,NA,,,,,941345,,,,,,"Schuster, J.",3372,,1996,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,941345.1996,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,941345.1996,941345.1996_0001
941345.1996_0002,178,Ionaspis lacustris,NA,,,,,941345,,,,,,"Schuster, J.",3372,,1996,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,941345.1996,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,941345.1996,941345.1996_0002
941345.1996_0003,178,Ionaspis lacustris,NA,,,,,941345,,,,,,"Schuster, J.",3372,,1996,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,941345.1996,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,941345.1996,941345.1996_0003
494709.1939_0000,179,Ionaspis lacustris,NA,,,,,494709,,,,,,"Marr, J.",550,,1939,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,494709.1939,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,494709.1939,494709.1939_0000
494709.1939_0001,179,Ionaspis lacustris,NA,,,,,494709,,,,,,"Marr, J.",550,,1939,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,494709.1939,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,494709.1939,494709.1939_0001
494709.1939_0002,179,Ionaspis lacustris,NA,,,,,494709,,,,,,"Marr, J.",550,,1939,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,494709.1939,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,494709.1939,494709.1939_0002
494709.1939_0003,179,Ionaspis lacustris,NA,,,,,494709,,,,,,"Marr, J.",550,,1939,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,494709.1939,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,494709.1939,494709.1939_0003
21567.1901_0000,180,Ionaspis lacustris,NA,,,,,21567,,,,,,"Fink, B.",1518,,1901,NA,NA,NA,,on rocks by water,,,,,NA,NA,NA,,,NA,,,21567.1901,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,21567.1901,21567.1901_0000
21567.1901_0001,180,Ionaspis lacustris,NA,,,,,21567,,,,,,"Fink, B.",1518,,1901,NA,NA,NA,,on rocks by water,,,,,NA,NA,NA,,,NA,,,21567.1901,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,21567.1901,21567.1901_0001
21567.1901_0002,180,Ionaspis lacustris,NA,,,,,21567,,,,,,"Fink, B.",1518,,1901,NA,NA,NA,,on rocks by water,,,,,NA,NA,NA,,,NA,,,21567.1901,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,21567.1901,21567.1901_0002
21567.1901_0003,180,Ionaspis lacustris,NA,,,,,21567,,,,,,"Fink, B.",1518,,1901,NA,NA,NA,,on rocks by water,,,,,NA,NA,NA,,,NA,,,21567.1901,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,21567.1901,21567.1901_0003
723608.1973_0000,181,Ionaspis lacustris,NA,,,,,723608,,,,,,"Wetmore, C.",21862,,1973,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,723608.1973,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,723608.1973,723608.1973_0000
723608.1973_0001,181,Ionaspis lacustris,NA,,,,,723608,,,,,,"Wetmore, C.",21862,,1973,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,723608.1973,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,723608.1973,723608.1973_0001
723608.1973_0002,181,Ionaspis lacustris,NA,,,,,723608,,,,,,"Wetmore, C.",21862,,1973,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,723608.1973,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,723608.1973,723608.1973_0002
723608.1973_0003,181,Ionaspis lacustris,NA,,,,,723608,,,,,,"Wetmore, C.",21862,,1973,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,723608.1973,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,723608.1973,723608.1973_0003
941346.1996_0000,182,Ionaspis lacustris,NA,,,,,941346,,,,,,"Schuster, J.",3357,,1996,NA,NA,NA,,on rock,,,,,NA,NA,NA,,,NA,,,941346.1996,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,941346.1996,941346.1996_0000
941346.1996_0001,182,Ionaspis lacustris,NA,,,,,941346,,,,,,"Schuster, J.",3357,,1996,NA,NA,NA,,on rock,,,,,NA,NA,NA,,,NA,,,941346.1996,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,941346.1996,941346.1996_0001
941346.1996_0002,182,Ionaspis lacustris,NA,,,,,941346,,,,,,"Schuster, J.",3357,,1996,NA,NA,NA,,on rock,,,,,NA,NA,NA,,,NA,,,941346.1996,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,941346.1996,941346.1996_0002
941346.1996_0003,182,Ionaspis lacustris,NA,,,,,941346,,,,,,"Schuster, J.",3357,,1996,NA,NA,NA,,on rock,,,,,NA,NA,NA,,,NA,,,941346.1996,,,,,,Hymeneliaceae,Lecanorales,Lecanoromycetes,crustose,chlorococcoid,941346.1996,941346.1996_0003
721661.1980_0000,184,Lecidea tessellata,NA,,,,,721661,,,,,,"Wetmore, C.",41943,,1980,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,721661.198,,,,,,Lecideaceae,Lecideales,Lecanoromycetes,crustose,chlorococcoid,721661.198,721661.1980_0000
721661.1980_0001,184,Lecidea tessellata,NA,,,,,721661,,,,,,"Wetmore, C.",41943,,1980,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,721661.198,,,,,,Lecideaceae,Lecideales,Lecanoromycetes,crustose,chlorococcoid,721661.198,721661.1980_0001
721661.1980_0002,184,Lecidea tessellata,NA,,,,,721661,,,,,,"Wetmore, C.",41943,,1980,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,721661.198,,,,,,Lecideaceae,Lecideales,Lecanoromycetes,crustose,chlorococcoid,721661.198,721661.1980_0002
721661.1980_0003,184,Lecidea tessellata,NA,,,,,721661,,,,,,"Wetmore, C.",41943,,1980,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,721661.198,,,,,,Lecideaceae,Lecideales,Lecanoromycetes,crustose,chlorococcoid,721661.198,721661.1980_0003
721667.1980_0000,186,Lecidea tessellata,NA,,,,,721667,,,,,,,,,1980,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,721667.198,,,,,,Lecideaceae,Lecideales,Lecanoromycetes,crustose,chlorococcoid,721667.198,721667.1980_0000
721667.1980_0001,186,Lecidea tessellata,NA,,,,,721667,,,,,,,,,1980,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,721667.198,,,,,,Lecideaceae,Lecideales,Lecanoromycetes,crustose,chlorococcoid,721667.198,721667.1980_0001
721667.1980_0002,186,Lecidea tessellata,NA,,,,,721667,,,,,,,,,1980,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,721667.198,,,,,,Lecideaceae,Lecideales,Lecanoromycetes,crustose,chlorococcoid,721667.198,721667.1980_0002
721667.1980_0003,186,Lecidea tessellata,NA,,,,,721667,,,,,,,,,1980,NA,NA,NA,,,,,,,NA,NA,NA,,,NA,,,721667.198,,,,,,Lecideaceae,Lecideales,Lecanoromycetes,crustose,chlorococcoid,721667.198,721667.1980_0003
